student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,absences,G1,G2,G3,ClusterID,Recommendation,Tools
329,0,0,0.4285714285714284,1,0,1,0.25,0.25,2,2,1,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.631578947368421,0.6842105263157894,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
330,0,0,0.2857142857142856,1,0,1,0.5,0.5,2,2,0,1,0.0,0.3333333333333333,0.0,0.375,0.631578947368421,0.631578947368421,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
331,0,0,0.4285714285714284,1,0,1,0.5,0.25,2,2,3,1,0.3333333333333333,0.3333333333333333,0.0,0.3125,0.631578947368421,0.6842105263157894,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
332,0,1,0.2857142857142856,1,0,1,0.25,0.25,2,2,3,0,0.0,0.3333333333333333,0.0,0.0,0.631578947368421,0.631578947368421,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
333,0,0,0.4285714285714284,1,0,1,0.5,0.5,0,0,2,1,0.0,0.6666666666666667,0.0,0.0,0.9473684210526316,0.9473684210526316,0.9473684210526316,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
334,0,0,0.2857142857142856,1,0,1,0.25,0.25,3,4,3,1,0.0,0.6666666666666667,0.0,0.0,0.6842105263157894,0.6842105263157894,0.7368421052631579,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
335,0,1,0.4285714285714284,1,0,1,0.5,0.25,3,3,3,1,0.0,0.6666666666666667,0.0,0.0,0.7368421052631579,0.7894736842105263,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
336,0,1,0.4285714285714284,1,1,0,1.0,1.0,4,4,3,1,0.0,0.3333333333333333,0.0,0.0,0.894736842105263,0.894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
337,0,1,0.4285714285714284,1,0,1,1.0,0.5,4,2,1,1,0.0,0.3333333333333333,0.0,0.0625,0.7894736842105263,0.8421052631578947,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
338,0,0,0.2857142857142856,1,0,1,1.0,0.75,1,3,3,1,0.0,0.6666666666666667,0.0,0.0,0.894736842105263,0.9473684210526316,0.9473684210526316,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
339,0,0,0.2857142857142856,0,1,1,0.75,0.25,3,2,3,1,0.3333333333333333,1.0,0.0,0.0,0.9473684210526316,1.0,1.0,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
340,0,1,0.4285714285714284,0,1,1,0.75,0.5,3,2,3,1,0.3333333333333333,0.6666666666666667,0.0,0.0,0.7368421052631579,0.7894736842105263,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
341,0,1,0.2857142857142856,1,0,1,0.75,0.75,1,2,1,1,0.0,0.0,0.0,0.0,0.7368421052631579,0.7894736842105263,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
342,0,0,0.5714285714285712,1,0,1,1.0,1.0,1,2,3,2,0.3333333333333333,0.3333333333333333,0.0,0.0625,0.7368421052631579,0.6842105263157894,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
343,0,0,0.4285714285714284,1,1,1,1.0,0.75,2,2,1,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6842105263157894,0.7368421052631579,0.7368421052631579,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
344,0,0,0.4285714285714284,1,0,1,1.0,0.75,2,2,3,0,0.0,1.0,0.0,0.0,0.8421052631578947,0.894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
345,0,1,0.4285714285714284,1,1,1,1.0,1.0,4,4,1,1,0.0,0.0,0.0,0.0,0.9473684210526316,0.9473684210526316,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
346,0,0,0.4285714285714284,1,1,0,1.0,1.0,1,2,1,1,0.0,0.3333333333333333,0.0,0.0,0.7368421052631579,0.7894736842105263,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
347,0,1,0.2857142857142856,1,1,1,1.0,1.0,2,4,1,0,0.3333333333333333,0.0,0.0,0.0,0.631578947368421,0.6842105263157894,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
348,0,0,0.2857142857142856,0,0,1,1.0,1.0,3,3,3,1,0.3333333333333333,0.6666666666666667,0.0,0.0,0.3684210526315789,0.3684210526315789,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
349,0,0,0.2857142857142856,1,0,1,1.0,0.5,2,2,3,1,0.3333333333333333,0.6666666666666667,0.0,0.0,0.8421052631578947,0.8421052631578947,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
350,0,0,0.2857142857142856,1,0,1,0.75,0.5,1,1,3,0,0.0,1.0,0.0,0.0,0.9473684210526316,0.9473684210526316,0.9473684210526316,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
351,0,1,0.5714285714285712,0,1,1,0.5,0.25,0,3,0,1,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,0.4736842105263157,0.5263157894736842,0.5789473684210527,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
352,0,1,0.714285714285714,1,0,0,0.75,0.5,3,2,0,2,0.0,0.0,0.6666666666666666,0.0,0.7368421052631579,0.7894736842105263,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
353,0,1,0.5714285714285712,0,0,1,0.75,0.75,2,3,3,0,0.0,0.3333333333333333,0.0,0.0,0.5263157894736842,0.5263157894736842,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
354,0,0,0.4285714285714284,1,0,1,0.25,1.0,2,4,1,1,0.0,0.3333333333333333,0.0,0.0625,0.5263157894736842,0.5263157894736842,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
355,0,0,0.4285714285714284,1,0,1,0.5,0.25,3,2,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0625,0.631578947368421,0.631578947368421,0.7894736842105263,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
356,0,0,0.2857142857142856,1,0,1,0.5,0.75,2,2,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0625,0.5789473684210527,0.631578947368421,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
357,0,0,0.2857142857142856,0,0,1,1.0,1.0,4,4,0,1,0.0,0.0,0.0,0.0625,0.7894736842105263,0.8421052631578947,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
358,0,0,0.4285714285714284,1,0,1,1.0,0.75,2,2,0,1,0.0,0.6666666666666667,0.0,0.0625,0.7368421052631579,0.7894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
359,0,0,0.4285714285714284,1,1,1,1.0,0.75,1,3,0,1,0.3333333333333333,0.0,0.0,0.25,0.631578947368421,0.631578947368421,0.7894736842105263,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
360,0,0,0.2857142857142856,0,0,1,0.75,1.0,0,3,0,0,0.0,0.6666666666666667,0.0,0.0625,0.7894736842105263,0.7894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
361,0,0,0.4285714285714284,1,0,1,0.75,0.75,0,2,0,0,0.0,0.3333333333333333,0.0,0.25,0.5789473684210527,0.631578947368421,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
362,0,1,0.5714285714285712,1,0,1,1.0,0.5,1,2,0,1,0.3333333333333333,0.3333333333333333,0.0,0.28125,0.5789473684210527,0.5263157894736842,0.5263157894736842,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
363,0,0,0.4285714285714284,1,0,1,1.0,1.0,4,2,0,1,0.0,0.3333333333333333,0.0,0.0,0.631578947368421,0.5789473684210527,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
364,0,0,0.4285714285714284,1,0,1,0.75,1.0,2,2,0,1,0.0,0.0,0.0,0.125,0.5789473684210527,0.631578947368421,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
365,0,0,0.2857142857142856,1,0,1,1.0,1.0,1,1,0,1,0.0,0.0,0.0,0.0625,0.7368421052631579,0.7894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
366,0,0,0.2857142857142856,1,0,0,1.0,0.75,3,3,0,1,0.0,0.3333333333333333,0.0,0.4375,0.7894736842105263,0.7368421052631579,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
367,0,0,0.2857142857142856,1,1,0,0.75,0.75,3,2,1,1,0.0,0.3333333333333333,0.0,0.0,0.631578947368421,0.631578947368421,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
368,0,0,0.2857142857142856,1,1,1,0.5,0.25,2,2,1,0,0.0,0.3333333333333333,0.0,0.0625,0.5789473684210527,0.631578947368421,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
369,0,1,0.4285714285714284,1,1,1,1.0,1.0,2,2,3,0,0.0,0.0,0.0,0.0625,0.4210526315789473,0.4736842105263157,0.5789473684210527,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
370,0,0,0.5714285714285712,1,0,1,0.25,0.25,2,2,0,2,0.6666666666666667,0.6666666666666667,0.0,0.375,0.5263157894736842,0.5263157894736842,0.5789473684210527,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
371,0,0,0.5714285714285712,1,1,0,0.25,0.25,2,2,0,2,0.6666666666666667,0.3333333333333333,0.6666666666666666,0.0625,0.4210526315789473,0.4210526315789473,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
372,0,0,0.4285714285714284,1,0,1,0.5,0.5,2,2,0,1,0.0,0.0,0.0,0.0625,0.5263157894736842,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
373,0,0,0.2857142857142856,1,0,1,0.5,0.5,2,2,0,1,0.0,0.3333333333333333,0.0,0.125,0.7368421052631579,0.6842105263157894,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
374,0,0,0.2857142857142856,0,1,1,0.5,0.5,3,3,0,1,0.0,0.6666666666666667,0.0,0.0,0.5789473684210527,0.5789473684210527,0.5263157894736842,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
375,0,0,0.2857142857142856,1,0,1,0.75,0.25,3,3,0,0,0.0,0.6666666666666667,0.0,0.0,0.894736842105263,0.9473684210526316,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
376,0,0,0.2857142857142856,1,1,1,0.0,0.5,0,0,1,0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.7368421052631579,0.7368421052631579,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
377,0,0,0.4285714285714284,1,0,1,0.25,0.25,2,2,1,1,0.3333333333333333,0.6666666666666667,0.0,0.0,0.7368421052631579,0.7368421052631579,0.7368421052631579,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
378,0,1,0.4285714285714284,1,0,1,1.0,1.0,2,2,0,1,0.0,0.6666666666666667,0.0,0.0,0.6842105263157894,0.7368421052631579,0.6842105263157894,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
379,0,1,0.2857142857142856,1,0,1,0.75,0.75,2,3,3,1,0.0,0.0,0.0,0.0,0.894736842105263,0.9473684210526316,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
380,0,1,0.2857142857142856,0,0,1,0.5,0.5,3,2,0,1,1.0,0.0,0.0,0.0625,0.5789473684210527,0.5263157894736842,0.5263157894736842,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
381,0,0,0.2857142857142856,1,0,1,1.0,1.0,4,3,0,1,0.0,0.6666666666666667,0.0,0.0,0.6842105263157894,0.631578947368421,0.6842105263157894,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
382,0,0,0.2857142857142856,1,0,1,1.0,1.0,4,4,0,1,0.3333333333333333,0.6666666666666667,0.0,0.125,0.7894736842105263,0.7368421052631579,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
383,0,0,0.2857142857142856,1,0,1,0.75,0.75,0,2,0,1,0.0,0.0,0.0,0.0625,0.5789473684210527,0.631578947368421,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
384,0,1,0.4285714285714284,1,1,1,0.5,0.5,2,2,0,1,0.0,1.0,0.0,0.0,0.5789473684210527,0.5789473684210527,0.631578947368421,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
385,0,1,0.5714285714285712,0,0,1,0.75,0.5,0,3,1,2,0.0,0.0,0.0,0.0,0.5789473684210527,0.5263157894736842,0.5263157894736842,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
386,0,0,0.4285714285714284,1,0,1,0.5,0.5,0,2,0,1,1.0,0.3333333333333333,0.0,0.0625,0.5263157894736842,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
387,0,0,0.2857142857142856,0,0,1,0.5,1.0,0,2,0,0,0.0,0.6666666666666667,0.0,0.0,0.7894736842105263,0.7894736842105263,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
388,0,1,0.4285714285714284,1,0,1,0.5,0.5,2,2,3,1,0.0,0.0,0.0,0.1875,0.7894736842105263,0.7368421052631579,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
389,0,0,0.4285714285714284,1,0,1,0.75,0.75,3,3,1,1,0.0,0.3333333333333333,0.0,0.25,0.5263157894736842,0.5789473684210527,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
390,0,0,0.4285714285714284,1,1,1,0.5,0.5,2,2,1,2,0.0,0.3333333333333333,0.0,0.0,0.5263157894736842,0.4736842105263157,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
391,0,0,0.4285714285714284,0,0,1,0.5,0.5,0,2,0,1,0.3333333333333333,1.0,0.0,0.1875,0.7368421052631579,0.6842105263157894,0.7368421052631579,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
392,0,0,0.2857142857142856,1,0,1,0.75,1.0,3,2,0,1,0.0,0.6666666666666667,0.0,0.25,0.5789473684210527,0.6842105263157894,0.7368421052631579,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
393,0,0,0.2857142857142856,1,0,1,0.75,0.5,2,2,1,1,0.0,0.3333333333333333,0.0,0.0,0.631578947368421,0.6842105263157894,0.7894736842105263,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
394,0,0,0.4285714285714284,1,1,1,0.75,0.75,3,3,1,1,0.0,1.0,0.0,0.125,0.7368421052631579,0.7368421052631579,0.7894736842105263,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
395,0,0,0.2857142857142856,0,0,0,0.75,0.5,2,2,1,1,0.0,0.3333333333333333,0.0,0.0,0.7368421052631579,0.7368421052631579,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
396,0,1,0.4285714285714284,1,0,1,1.0,1.0,4,3,1,0,0.0,0.3333333333333333,0.0,0.0,0.631578947368421,0.631578947368421,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
397,0,1,0.4285714285714284,1,1,1,0.75,1.0,3,2,1,1,0.0,0.3333333333333333,0.0,0.1875,0.8421052631578947,0.8421052631578947,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
398,0,0,0.2857142857142856,1,0,0,0.5,0.5,0,0,1,0,0.0,0.3333333333333333,0.0,0.5625,0.5263157894736842,0.631578947368421,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
399,0,0,0.4285714285714284,1,0,1,0.5,0.75,0,2,0,1,0.0,0.6666666666666667,0.0,0.0,0.5789473684210527,0.631578947368421,0.7368421052631579,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
400,0,0,0.4285714285714284,1,0,1,0.75,0.5,2,3,2,1,0.0,0.6666666666666667,0.0,0.125,0.7368421052631579,0.8421052631578947,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
401,0,1,0.4285714285714284,0,0,1,1.0,0.75,4,3,0,1,0.0,0.6666666666666667,0.0,0.125,0.7894736842105263,0.7368421052631579,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
402,0,1,0.4285714285714284,1,0,1,1.0,0.75,4,2,0,1,0.0,0.6666666666666667,0.0,0.0,0.7368421052631579,0.6842105263157894,0.7368421052631579,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
403,0,0,0.2857142857142856,1,0,1,1.0,0.75,1,2,3,1,0.0,0.6666666666666667,0.0,0.0,0.5789473684210527,0.631578947368421,0.6842105263157894,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
404,0,0,0.2857142857142856,1,0,1,0.5,0.25,3,2,0,1,0.3333333333333333,0.3333333333333333,0.0,0.3125,0.631578947368421,0.7894736842105263,0.7894736842105263,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
405,0,0,0.2857142857142856,1,0,1,0.5,0.25,3,2,3,1,0.0,0.3333333333333333,0.0,0.125,0.631578947368421,0.8421052631578947,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
406,0,0,0.5714285714285712,1,1,0,0.5,0.75,0,2,1,2,0.3333333333333333,0.0,0.3333333333333333,0.5,0.5263157894736842,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
407,0,0,0.2857142857142856,1,0,1,0.75,0.25,2,0,1,1,0.0,0.0,0.3333333333333333,0.1875,0.5263157894736842,0.6842105263157894,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
408,0,0,0.8571428571428572,1,1,1,1.0,1.0,2,2,3,2,0.0,0.6666666666666667,0.6666666666666666,0.0,0.4736842105263157,0.631578947368421,0.631578947368421,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
409,0,1,0.4285714285714284,1,1,1,0.5,0.5,3,3,3,1,0.0,0.3333333333333333,0.0,0.34375,0.4736842105263157,0.5789473684210527,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
410,0,1,0.4285714285714284,1,1,0,0.75,1.0,2,2,3,2,0.0,0.3333333333333333,0.0,0.28125,0.6842105263157894,0.7368421052631579,0.7894736842105263,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
411,0,0,0.2857142857142856,1,0,1,0.5,0.5,3,3,3,1,0.0,0.3333333333333333,0.0,0.0,0.6842105263157894,0.894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
412,0,1,0.2857142857142856,1,1,0,1.0,1.0,1,2,3,1,0.0,0.6666666666666667,0.0,0.0625,0.631578947368421,0.7894736842105263,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
413,0,0,0.4285714285714284,1,1,1,1.0,0.5,4,2,0,1,0.0,0.3333333333333333,0.0,0.0,0.7368421052631579,0.894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
414,0,1,0.8571428571428572,0,1,1,0.25,0.25,0,2,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.65625,0.4736842105263157,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
415,0,0,0.714285714285714,0,0,1,0.25,0.25,2,2,3,2,0.3333333333333333,0.6666666666666667,0.0,0.25,0.5789473684210527,0.7894736842105263,0.7894736842105263,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
416,0,0,0.5714285714285712,1,0,1,1.0,1.0,4,2,1,2,0.0,0.0,0.3333333333333333,0.15625,0.4736842105263157,0.5263157894736842,0.5789473684210527,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
417,0,1,0.2857142857142856,1,1,0,0.75,0.5,2,2,3,1,0.0,0.3333333333333333,0.0,0.3125,0.8421052631578947,0.9473684210526316,0.9473684210526316,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
418,0,0,0.4285714285714284,1,0,1,0.75,0.5,0,2,3,0,0.0,0.6666666666666667,0.0,0.15625,0.7368421052631579,0.894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
419,0,1,0.4285714285714284,0,0,1,0.5,0.75,2,3,3,0,0.0,0.0,0.0,0.40625,0.6842105263157894,0.7368421052631579,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
420,0,1,0.5714285714285712,1,0,1,0.5,0.25,2,2,3,1,0.0,0.0,0.0,0.3125,0.3684210526315789,0.5789473684210527,0.5789473684210527,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
421,0,0,0.4285714285714284,1,1,0,0.5,0.5,3,2,3,1,0.3333333333333333,0.3333333333333333,0.0,0.3125,0.7368421052631579,0.894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
